aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,currency,aw_image_url,large_image,merchant_name,merchant_product_category_path,merchant_product_third_category,merchant_product_second_category,category_id,brand_name,colour,product_model,product_type,rrp_price,base_price,display_price,parent_product_id,alternate_image,aw_thumb_url,custom_1,custom_3,custom_2
https://www.awin1.com/pclick.php?p=38507248526&a=2852641&m=5238,"Single Carnation Artificial Flower - Red",38507248526,5459614,https://www.therange.co.uk/media/1/1/1690030311_2873.jpg,"Single Carnation Artificial flower, these artificial flowers have high attention to detail, flowers you have to check twice to believe they actually artificial!. These look particularly impressive when combined as a bouquet with this other artificial flowers. These flowers come as bare stems ready to create your own arrangements. Any planters or vases shown are for illustration only and are not included.","Home & Garden > Decor > Artificial Flora",20.00,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F1%2F1690030311_2873.jpg&feedId=80145&k=8277c057c99fa5140c94cfc23b7c9c75258b70d8,https://www.therange.co.uk/media/1/1/1690030311_2873.jpg,"The Range",,,,456,Leaf,Red,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",20.00,20.00,GBP20.00,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F1%2F1690030311_2873.jpg&feedId=80145&k=8277c057c99fa5140c94cfc23b7c9c75258b70d8,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=37600093028&a=2852641&m=5238,"Leaf Artificial Trailing Hanging Philodendron Small Leaf Plant Realistic - Green",37600093028,5463869,https://www.therange.co.uk/media/5/6/1690031450_8169.jpg,"Realistic Philodendron cheese hanging plant. These can be combined with other plants for a larger display. No planter is included with this plant.   Stems and leaves are plastic.Part of our range of realistic plants and trees.","Home & Garden > Decor > Artificial Flora",22.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F6%2F1690031450_8169.jpg&feedId=80145&k=9b8f4a9d4607522a3b641b699a0283f722675a8f,https://www.therange.co.uk/media/5/6/1690031450_8169.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",22.99,22.99,GBP22.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F6%2F1690031450_8169.jpg&feedId=80145&k=9b8f4a9d4607522a3b641b699a0283f722675a8f,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892095&a=2852641&m=5238,"Bunch of Artificial Foliage Stems with Small Flowers - Foliage Flowers Purple",43066892095,5467654,https://www.therange.co.uk/media/7/1/1736867049_2511.jpg,"Pack of 6 Large blossom spray stem with small silk flowers and a wired shapable stem. Leaves are plastic. Can be used to make arrangements with our other artificial flowers or as decorations on their own. These are easy to cut down shorter using a pair of wire cutters if required. Some of our photos show vases to give an idea of size and possibilities for arrangement, but no vases or planters are included with this foliage.","Home & Garden > Decor > Artificial Flora",39.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F1%2F1736867049_2511.jpg&feedId=80145&k=0cd17c6a0a11ff75e8efadad0f61ec734c08ba80,https://www.therange.co.uk/media/7/1/1736867049_2511.jpg,"The Range",,,,456,Leaf,Purple,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",39.97,39.97,GBP39.97,M5467654,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F1%2F1736867049_2511.jpg&feedId=80145&k=0cd17c6a0a11ff75e8efadad0f61ec734c08ba80,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=39929610752&a=2852641&m=5238,"Pack of 6 x Artificial Carnation Stem - 24 Flowers -  White Carnation",39929610752,5472820,https://www.therange.co.uk/media/1/1/1707760366_6368.jpg,"Pack of 6 x artificial carnation stem. Can be used to make arrangements with our other artificial flowers or as decorations on their own. Each stem has four flowers. Flowers are silk. These are easy to cut down shorter using a pair of wire cutters if required. Some of our photos show vases to give an idea of size and possibilities for arrangement but no vases or planters are included with these flowers.","Home & Garden > Decor > Artificial Flora",23.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F1%2F1707760366_6368.jpg&feedId=80145&k=5d39d41b9fbed3497175a68dd209a2f674c5075c,https://www.therange.co.uk/media/1/1/1707760366_6368.jpg,"The Range",,,,456,Leaf,White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",23.97,23.97,GBP23.97,M9184171,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F1%2F1707760366_6368.jpg&feedId=80145&k=5d39d41b9fbed3497175a68dd209a2f674c5075c,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38507248543&a=2852641&m=5238,"Pink Peony Artificial Flowers - Pink",38507248543,5472804,https://www.therange.co.uk/media/9/8/1690030328_8542.jpg,"55cm Pink Peony Artificial flower, these artificial flowers have high attention to detail, flowers you have to check twice to believe they actually artificial!.  Each spray bundle is bound with hessian and includes four flowers and three buds. These look particularly impressive when combined as a bouquet with this other artificial flowers. These flowers come as bare stems ready to create your own arrangements. Any planters or vases shown are for illustration only and are not included. Each spray bundle is bound with hessian and includes four flowers and three buds. These can easily be combined with this other flowers to make an arrangement.","Home & Garden > Decor > Artificial Flora",21.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F8%2F1690030328_8542.jpg&feedId=80145&k=b427e93700e2bce12057003210cd8177aef54c4c,https://www.therange.co.uk/media/9/8/1690030328_8542.jpg,"The Range",,,,456,Leaf,Pink,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",21.97,21.97,GBP21.97,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F9%2F8%2F1690030328_8542.jpg&feedId=80145&k=b427e93700e2bce12057003210cd8177aef54c4c,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=39864341340&a=2852641&m=5238,"Artificial Real Touch Orchid in Decorative Pot - White Gold / 52cm",39864341340,5495262,https://www.therange.co.uk/media/1/0/1707760433_4592.jpg,"Realistic artificial orchid plant with real touch leaves, glued fixed gravel base, potted in a plastic decorative pot as shown. 14 real touch flowers. Pot is plastic in a gold shiny design and measures 13cm (h) x 13cm (w) Overall height as arranged in our photos 52cm. Stems are wired and this plant can be arranged to your requirements.","Home & Garden > Decor > Artificial Flora",33.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F0%2F1707760433_4592.jpg&feedId=80145&k=32c4680bf9e35147ab7b5df1a326fd0903953f45,https://www.therange.co.uk/media/1/0/1707760433_4592.jpg,"The Range",,,,456,Leaf,Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",41.99,41.99,GBP33.97,M7923728,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F0%2F1707760433_4592.jpg&feedId=80145&k=32c4680bf9e35147ab7b5df1a326fd0903953f45,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892102&a=2852641&m=5238,"Leaf Design UK Artificial Yukka Tropical House Plant - 60cm Deluxe Yukka / 60cm / 50cm",43066892102,5507616,https://www.therange.co.uk/media/8/1/1750772022_9359.jpg,"Bring a touch of the desert to your space, without the upkeep, with our realistic artificial plants. Designed to replicate the striking look of a real plants, this faux plant features bold leaves with realistic texture and colour variation for a natural appearance. Standing tall and housed in a sleek, minimalist black plastic pot, it is the perfect size to add height and structure to your interior decor, whether placed in a living room corner, office or hallway. The durable plastic pot makes it easy to drop into a decorative planter of your choice for a personalised touch. Crafted from high-quality materials, this artificial plant is maintenance-free, no watering, pruning, or sunlight needed. Just unbox and enjoy instant greenery all year round. Bring a touch of the desert to your space, without the upkeep, with our Artificial Yucca Plant. Designed to replicate the striking look of a real yucca, this faux plant features bold, spiky green leaves with realistic texture and colour variation for a natural appearance. Standing tall and housed in a sleek, minimalist black plastic pot, its the perfect size to add height and structure to your interior decor, whether placed in a living room corner, office, hallway, or patio (covered area recommended). The durable plastic pot makes it easy to drop into a decorative planter of your choice for a personalised touch. Crafted from high-quality materials, this artificial yucca is maintenance-free, no watering, pruning, or sunlight needed. Just unbox and enjoy instant greenery all year round.","Home & Garden > Decor > Artificial Flora",38.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F1%2F1750772022_9359.jpg&feedId=80145&k=ae8a5ea75a9e3d29760f8d3431f0393872f526b7,https://www.therange.co.uk/media/8/1/1750772022_9359.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",38.99,38.99,GBP38.99,M5507616,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F1%2F1750772022_9359.jpg&feedId=80145&k=ae8a5ea75a9e3d29760f8d3431f0393872f526b7,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=39929610757&a=2852641&m=5238,"Pack of 6 x Large Lily Stem - 18 Flowers -  Red Lily",39929610757,5514163,https://www.therange.co.uk/media/1/2/1707760385_2647.jpg,"Pack of 6 x lily artificial flower stems. Can be used to make arrangements with our other artificial flowers or as decorations on their own. Each stem has 3 flowers and a bud. Flowers are silk. The stems are wired so these can be shaped and bent to arrange. These are easy to cut down shorter using a pair of wire cutters if required. Some of our photos show vases to give an idea of size and possibilities for arrangement but no vases or planters are included with these flowers.","Home & Garden > Decor > Artificial Flora",34.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F2%2F1707760385_2647.jpg&feedId=80145&k=ca458bf2a3ff2557bd91a0b1a54128ad2a3da925,https://www.therange.co.uk/media/1/2/1707760385_2647.jpg,"The Range",,,,456,Leaf,Red,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",35.99,35.99,GBP34.97,M1858949,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F2%2F1707760385_2647.jpg&feedId=80145&k=ca458bf2a3ff2557bd91a0b1a54128ad2a3da925,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037485&a=2852641&m=5238,"Artificial Potted Dracaena Tropical Plant with Copper Metal Plater - Dracaena Large Leaf Copper",38914037485,5532898,https://www.therange.co.uk/media/8/9/1669122046_6707.jpg,"Leaf Design Tropical Artificial Plants . Overall size given is when you arrange the same as shown in our photographs. Comes fully assembled requiring only minor arrangement to suit your space and the weighted plastic Pot Measures 15cm (w) x 12cm (h) approx. Stems are wired and can be shaped to your requirements. It comes potted in a plain plastic pot and includes a separate metal planter for it to sit inside as shown so it is ready to display.","Home & Garden > Decor > Artificial Flora",71.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F9%2F1669122046_6707.jpg&feedId=80145&k=846c007988c27d2eb68f4904c2de87f6f074fcd7,https://www.therange.co.uk/media/8/9/1669122046_6707.jpg,"The Range",,,,456,Leaf,Orange,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",74.99,74.99,GBP71.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F9%2F1669122046_6707.jpg&feedId=80145&k=846c007988c27d2eb68f4904c2de87f6f074fcd7,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=43066892103&a=2852641&m=5238,"Leaf Design UK Artificial Bamboo Plants  Trees - Green Bamboo",43066892103,5541429,https://www.therange.co.uk/media/4/8/1750769053_1043.jpg,"Natural Artificial Bamboo , the classic indoor artificial plant- our artificial bamboo trees are fantastically realistic and require no maintenance! Our artificial bamboo trees are available in a range of sizes and colours - see our other items. Highly realistic, premium-quality artificial plant. This bamboo comes potted in a plain black plastic pot and is ready to display but these do look all the more impressive if you stand them inside a larger decorative planter. Any decorative planters shown are for illustration only. Natural Bamboo with real bamboo canes. The classic indoor artificial plant- our artificial bamboo trees are fantastically realistic and require no maintenance! This tree has brown natural bamboo canes. Our artificial bamboo trees are available in a range of sizes and colours - see our other items. Highly realistic premium quality artificial plant. This bamboo comes potted in a plain black plastic pot and is ready to display but these do look all the more impressive if you stand them inside a larger decorative planter. Any decorative planters shown are for illustration only.","Home & Garden > Decor > Artificial Flora",49.97,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F8%2F1750769053_1043.jpg&feedId=80145&k=725a611f8bce2d8ae64b21934611f791bdb412e8,https://www.therange.co.uk/media/4/8/1750769053_1043.jpg,"The Range",,,,456,Leaf,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",71.99,71.99,GBP49.97,,https://www.therange.co.uk/media/8/7/1750771999_4191.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F4%2F8%2F1750769053_1043.jpg&feedId=80145&k=725a611f8bce2d8ae64b21934611f791bdb412e8,,,"LEAF DESIGN UK LIMITED"
https://www.awin1.com/pclick.php?p=38914037487&a=2852641&m=5238,"Artificial Chrysanthemum and Orchid Display Glass Vase - Chrysanthemum Orchid Glass Vase",38914037487,5572657,https://www.therange.co.uk/media/8/2/1707759350_7763.jpg,"These artificial flower arrangements come with the vases a complete pack of everything you need to create the display shown in our photos. Sizes given in item specifics are the overall measurements when arranged as shown in our pictures. Sizes of individual stems vary and are given in the following description. Stems are wired and this can be shaped to your requirements. This pack contains the following 1 x LEAF-40584 30cm smoke grey ridged glass vase 30cm x 20cm x 20cm at widest points and the top rim measures 12cm. 3 x LEAF-40611 50cm single pink carnation artificial flower. 3 x LEAF-40673 80cm pink artificial mini orchid stem with ten flowers. 3 x LEAF-40685 75cm extra large silk reflex chrysanthemum - white. 1 x LEAF-40696 95cm artificial Himalayan maidenhair fern stem. Flowers and foliage are supplied loose at full length ready for you arrange. You can cut these shorter if wanted for arrangement (very easy- just use wire cutters) or you can just fold the stems at the ends before putting them in the vase","Home & Garden > Decor > Artificial Flora",65.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F2%2F1707759350_7763.jpg&feedId=80145&k=615e110a11bc7ad2331ff43fda3294927b4370dc,https://www.therange.co.uk/media/8/2/1707759350_7763.jpg,"The Range",,,,456,Leaf,Pink,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",68.99,68.99,GBP65.99,,,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F2%2F1707759350_7763.jpg&feedId=80145&k=615e110a11bc7ad2331ff43fda3294927b4370dc,,,"LEAF DESIGN UK LIMITED"
